"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","NCHLT5","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2020,202001,991458,2020000362571,12183.0,2020009914581,160347,1,3,16113.0,0,0,1,22,6,8,826,1,100,4,40,1,10,16000,1,11
2020,202001,991458,2020000362571,12183.0,2020009914581,160347,1,4,16768.0,0,0,1,20,6,8,826,1,100,4,40,1,10,16000,1,11
2020,202001,991851,2020000384026,13886.0,2020009918511,250247,1,1,13886.0,2,0,1,39,1,7,700,1,100,10,101,1,10,0,1,11
2020,202001,992113,2020000397961,13362.0,2020009921131,280047,1,2,18340.0,0,0,2,58,5,1,100,0,0,6,63,1,10,12000,1,11
2020,202001,992244,2020000404807,8122.0,2020009922441,110047,1,1,8122.0,0,0,1,57,1,1,100,0,0,10,101,1,10,93000,1,11
2020,202001,992244,2020000404807,8122.0,2020009922441,110047,1,2,8253.0,0,0,2,57,1,1,100,0,0,8,81,1,10,25000,1,11
2020,202001,992375,2020000411456,8122.0,2020009923751,20047,1,1,8122.0,0,0,2,55,1,1,100,0,0,8,81,1,10,45000,1,11
2020,202001,992375,2020000411456,8122.0,2020009923751,20047,1,2,8515.0,0,0,1,54,1,1,100,0,0,7,71,1,10,60000,1,11
2020,202001,992637,2020000426188,26986.0,2020009926371,220047,1,1,26986.0,2,1,2,34,1,1,100,0,0,10,101,1,10,13000,1,11
2020,202001,992637,2020000426188,26986.0,2020009926371,220047,1,2,27510.0,2,1,1,39,1,1,100,0,0,10,101,1,10,80000,2,20
2020,202001,992899,2020000440620,9301.0,2020009928991,30047,1,2,11659.0,1,0,2,54,1,1,100,0,0,6,63,1,10,17000,2,20
2020,202001,992899,2020000440620,9301.0,2020009928991,30047,1,3,15720.0,0,0,2,26,4,1,100,0,0,7,71,1,10,21000,1,11
2020,202001,993554,2020000478299,18340.0,2020009935541,90047,1,1,18340.0,1,0,1,42,1,1,100,0,0,8,81,1,10,35000,1,11
2020,202001,993554,2020000478299,18340.0,2020009935541,90047,1,2,15196.0,1,0,2,45,1,1,100,0,0,6,63,1,10,23000,1,11
2020,202001,993685,2020000486518,19650.0,2020009936851,120047,1,1,19650.0,2,1,1,31,1,7,700,0,0,7,71,1,10,30000,2,20
2020,202001,993685,2020000486518,19650.0,2020009936851,120047,1,2,24104.0,2,1,2,32,1,7,700,0,0,7,71,1,10,25300,1,11
2020,202001,993816,2020000494094,12838.0,2020009938161,10047,1,1,12838.0,2,0,2,40,4,1,100,0,0,8,81,1,10,39500,1,11
2020,202001,994340,2020000525217,18078.0,2020009943401,180047,1,1,18078.0,1,0,2,31,6,1,100,0,0,6,63,1,10,16800,1,11
2020,202001,994471,2020000532475,12707.0,2020009944711,320147,1,1,12707.0,0,0,1,34,1,1,100,0,0,11,114,1,10,50000,1,11
2020,202001,994471,2020000532475,12707.0,2020009944711,320147,1,2,12969.0,0,0,2,31,1,1,100,0,0,11,114,1,10,45000,1,11
2020,202001,994733,2020000548758,10480.0,2020009947331,190047,1,1,10480.0,4,0,1,45,1,1,100,0,0,10,101,1,10,135000,1,11
2020,202001,994733,2020000548758,10480.0,2020009947331,190047,1,2,11004.0,4,0,2,45,1,1,100,0,0,10,101,1,10,45000,1,11
2020,202001,994733,2020000548758,10480.0,2020009947331,190047,1,3,12445.0,0,0,1,22,6,1,100,0,0,7,71,1,10,12000,1,11
2020,202001,994864,2020000556329,13624.0,2020009948641,120047,1,2,15589.0,0,0,2,35,1,1,100,0,0,11,115,1,10,49000,1,11
2020,202001,994995,2020000564116,9956.0,2020009949951,160447,1,1,9956.0,0,0,1,43,1,1,100,0,0,10,101,1,10,113000,1,11
2020,202001,995126,2020000571152,12576.0,2020009951261,60047,1,1,12576.0,1,1,1,33,1,1,100,0,0,6,63,1,10,36000,1,11
2020,202001,995126,2020000571152,12576.0,2020009951261,60047,1,2,11528.0,1,1,2,34,1,1,100,0,0,10,101,1,10,45000,1,11
2020,202001,995388,2020000585921,27772.0,2020009953881,170047,1,1,27772.0,0,0,2,28,4,1,100,0,0,6,63,1,10,31200,1,11
2020,202001,995388,2020000585921,27772.0,2020009953881,170047,1,2,28034.0,0,0,1,28,6,1,100,0,0,6,64,1,10,26000,1,11
2020,202001,995519,2020000592589,9301.0,2020009955191,110047,1,1,9301.0,3,0,1,45,1,1,100,0,0,10,101,1,10,115000,1,11
2020,202001,995519,2020000592589,9301.0,2020009955191,110047,1,2,8908.0,3,0,2,45,1,1,100,0,0,10,101,1,10,15000,1,11
2020,202001,995912,2020000613556,12838.0,2020009959121,250447,1,2,20436.0,4,1,1,42,1,1,100,0,0,6,63,1,10,30000,1,11
2020,202001,996043,2020000620346,15720.0,2020009960431,170047,1,1,15720.0,0,0,2,57,1,1,100,0,0,5,50,1,10,0,1,11
2020,202001,996043,2020000620346,15720.0,2020009960431,170047,1,2,14803.0,0,0,1,57,1,1,100,0,0,5,50,1,10,28000,2,20
2020,202001,996174,2020000627984,12445.0,2020009961741,70047,1,1,12445.0,3,0,1,41,1,1,100,0,0,10,101,1,10,0,1,11
2020,202001,996436,2020000642864,33929.0,2020009964361,290047,1,1,33929.0,5,0,2,28,1,1,100,0,0,6,63,1,10,4500,1,11
2020,202001,996436,2020000642864,33929.0,2020009964361,290047,1,2,31964.0,5,0,1,40,1,1,100,0,0,6,61,1,10,26000,1,11
2020,202001,996567,2020000650615,9825.0,2020009965671,200247,1,1,9825.0,0,0,2,57,4,1,100,0,0,10,101,1,10,38000,1,11
2020,202001,996698,2020000658108,18602.0,2020009966981,250147,1,2,13493.0,1,0,2,65,1,2,200,0,0,6,65,1,10,26000,1,11
2020,202001,996829,2020000665561,11790.0,2020009968291,160447,1,1,11790.0,3,0,1,49,1,1,100,0,0,10,101,1,10,119000,1,11
2020,202001,996829,2020000665561,11790.0,2020009968291,160447,1,2,12707.0,3,0,2,52,1,1,100,0,0,10,101,1,10,84000,1,11
2020,202001,996960,2020000673207,4847.0,2020009969601,220047,1,1,4847.0,0,0,2,65,6,1,100,0,0,10,101,1,10,20000,1,11
2020,202001,997222,2020000686598,6812.0,2020009972221,280047,1,1,6812.0,0,0,2,58,1,1,100,0,0,6,63,1,10,4000,1,11
2020,202001,997222,2020000686598,6812.0,2020009972221,280047,1,2,6812.0,0,0,1,61,1,1,100,0,0,6,63,1,10,50000,1,11
2020,202001,997353,2020000694089,4585.0,2020009973531,70047,1,1,4585.0,0,0,2,53,4,1,100,0,0,5,50,1,10,23000,1,11
2020,202001,997484,2020000701289,6288.0,2020009974841,20047,1,3,8122.0,0,0,2,20,6,1,100,0,0,6,63,1,10,15000,1,11
2020,202001,997746,2020000716795,11790.0,2020009977461,160447,1,1,11790.0,2,2,2,31,1,1,100,0,0,10,101,1,10,5000,1,11
2020,202001,997746,2020000716795,11790.0,2020009977461,160447,1,2,12314.0,2,2,1,31,1,1,100,0,0,11,114,1,10,50000,1,11
2020,202001,997877,2020000724206,9170.0,2020009978771,200247,1,1,9170.0,0,0,1,54,1,1,100,0,0,6,63,1,12,45000,1,11
2020,202001,997877,2020000724206,9170.0,2020009978771,200247,1,2,9039.0,0,0,2,56,1,1,100,0,0,8,81,1,10,40000,1,11
2020,202001,998139,2020000738694,69299.0,2020009981391,200247,1,1,69299.0,1,1,1,38,1,1,100,0,0,11,116,1,10,54000,1,11
2020,202001,998139,2020000738694,69299.0,2020009981391,200247,1,2,70216.0,1,1,2,37,1,1,100,0,0,11,116,1,10,40000,1,11
2020,202001,998270,2020000746059,12969.0,2020009982701,140047,1,1,12969.0,3,0,1,33,6,1,100,0,0,6,63,1,10,45000,1,11
2020,202001,998270,2020000746059,12969.0,2020009982701,140047,1,2,16637.0,3,0,2,42,6,1,100,0,0,11,114,1,10,48000,1,11
2020,202001,998532,2020000760189,9956.0,2020009985321,40047,1,1,9956.0,1,0,1,43,4,1,100,0,0,10,101,1,10,53000,1,11
2020,202001,998663,2020000768307,14541.0,2020009986631,190047,1,2,22270.0,0,0,1,47,6,2,200,0,0,10,101,1,10,60000,1,11
2020,202001,998794,2020000776416,8122.0,2020009987941,320447,1,1,8122.0,0,0,2,60,1,1,100,0,0,10,101,1,10,95000,1,11
2020,202001,998794,2020000776416,8122.0,2020009987941,320447,1,2,7205.0,0,0,1,57,1,1,100,0,0,10,101,1,10,90000,1,11
2020,202001,999449,2020000813675,21222.0,2020009994491,320847,1,1,21222.0,2,0,1,63,1,2,200,0,0,10,101,1,10,12000,2,20
2020,202001,999449,2020000813675,21222.0,2020009994491,320847,1,2,13362.0,2,0,2,62,1,2,200,0,0,6,61,1,10,30000,1,11
2020,202001,999449,2020000813675,21222.0,2020009994491,320847,1,3,22008.0,0,0,1,41,2,2,200,0,0,8,81,1,10,8000,1,11
2020,202001,999449,2020000813675,21222.0,2020009994491,320847,1,4,19650.0,3,0,1,38,6,2,200,0,0,6,63,1,10,5000,1,11
2020,202001,999580,2020000821903,13493.0,2020009995801,300047,1,1,13493.0,2,0,1,45,1,1,100,0,0,6,63,1,10,50000,1,11
2020,202001,999580,2020000821903,13493.0,2020009995801,300047,1,2,9956.0,2,0,2,48,1,1,100,0,0,8,81,1,10,51000,1,11
2020,202001,999711,2020000829586,9694.0,2020009997111,100047,1,3,11004.0,0,0,1,33,6,1,100,0,0,6,65,1,10,27000,1,11
2020,202001,999973,2020000846265,13100.0,2020009999731,150047,1,1,13100.0,0,0,2,51,2,1,100,0,0,7,71,1,10,0,1,11
2020,202001,1000104,2020000853860,28296.0,2020010001041,160247,1,1,28296.0,0,0,1,61,4,1,100,0,0,10,101,1,10,57000,1,11
2020,202001,1000235,2020000860843,61046.0,2020010002351,160147,1,1,61046.0,0,0,2,32,1,1,100,0,0,7,71,1,10,45000,1,11
2020,202001,1000235,2020000860843,61046.0,2020010002351,160147,1,2,63142.0,0,0,1,32,1,1,100,0,0,6,65,1,10,100000,1,11
2020,202001,1000497,2020000874923,17423.0,2020010004971,150047,1,2,15851.0,2,0,2,61,1,1,100,0,0,8,81,1,10,100000,1,11
2020,202001,1000497,2020000874923,17423.0,2020010004971,150047,1,3,21484.0,0,0,1,26,1,1,100,0,0,8,81,1,10,13700,1,11
2020,202001,1000628,2020000883060,31047.0,2020010006281,320147,1,1,31047.0,0,0,2,58,4,2,200,0,0,6,61,1,10,20000,1,11
2020,202001,1000890,2020000897740,7598.0,2020010008901,250147,1,2,9301.0,0,0,2,62,1,1,100,0,0,7,71,1,10,144000,1,11
2020,202001,1001021,2020000904234,56199.0,2020010010211,250547,1,1,56199.0,1,1,1,36,1,1,100,0,0,11,114,1,10,108000,1,11
2020,202001,1001021,2020000904234,56199.0,2020010010211,250547,1,2,59867.0,1,1,2,35,1,1,100,0,0,8,81,1,10,32000,1,11
2020,202001,1001152,2020000911098,12183.0,2020010011521,90047,1,1,12183.0,3,0,2,44,1,1,100,0,0,6,65,1,10,48000,1,11
2020,202001,1001152,2020000911098,12183.0,2020010011521,90047,1,2,10218.0,3,0,1,43,1,1,100,0,0,6,63,1,10,52000,1,11
2020,202001,1001414,2020000924267,6812.0,2020010014141,10047,1,1,6812.0,0,0,2,52,1,1,100,0,0,10,101,1,10,100000,1,11
2020,202001,1001414,2020000924267,6812.0,2020010014141,10047,1,2,6288.0,0,0,1,55,1,1,100,0,0,6,63,1,10,75000,1,11
2020,202001,1001545,2020000931422,10087.0,2020010015451,160247,1,1,10087.0,0,0,1,45,1,1,100,0,0,6,63,1,10,40000,1,11
2020,202001,1001545,2020000931422,10087.0,2020010015451,160247,1,2,9956.0,0,0,2,54,1,1,100,0,0,7,71,1,10,25000,1,11
2020,202001,1001676,2020000938452,12445.0,2020010016761,30047,1,2,16375.0,0,0,1,64,1,1,100,0,0,4,40,1,10,17400,1,11
2020,202001,1001938,2020000953890,13231.0,2020010019381,160247,1,1,13231.0,0,0,1,45,1,1,100,0,0,8,81,1,10,52000,1,11
2020,202001,1001938,2020000953890,13231.0,2020010019381,160247,1,2,16244.0,0,0,2,40,1,1,100,0,0,10,101,1,10,84000,1,11
2020,202001,1002200,2020000970386,12838.0,2020010022001,320747,1,1,12838.0,1,1,1,41,1,1,100,1,100,11,115,1,10,458000,1,11
2020,202001,1002200,2020000970386,12838.0,2020010022001,320747,1,2,13886.0,1,1,2,42,1,6,610,0,0,11,115,1,10,150000,1,11
2020,202001,1002331,2020000976617,3668.0,2020010023311,310047,1,1,3668.0,0,0,2,61,6,1,100,0,0,6,64,1,10,3000,1,11
2020,202001,1002462,2020000984580,20567.0,2020010024621,250147,1,1,20567.0,3,1,2,31,1,2,200,0,0,10,101,1,10,60000,1,11
2020,202001,1002462,2020000984580,20567.0,2020010024621,250147,1,2,20829.0,3,1,1,31,1,2,200,0,0,7,71,1,10,8600,1,11
2020,202001,1002724,2020000998475,14017.0,2020010027241,320347,1,2,14279.0,0,0,2,52,6,7,700,1,100,8,81,1,10,42000,1,11
2020,202001,1002855,2020001005974,47946.0,2020010028551,310047,1,1,47946.0,0,0,1,65,1,2,200,0,0,6,65,1,10,55000,2,20
2020,202001,1003117,2020001023236,6157.0,2020010031171,190047,1,1,6157.0,0,0,1,54,4,1,100,0,0,10,101,1,10,80000,1,11
2020,202001,1003248,2020001030234,11921.0,2020010032481,270047,1,1,11921.0,1,0,2,57,4,8,826,0,0,6,65,1,10,70000,1,11
2020,202001,1003248,2020001030234,11921.0,2020010032481,270047,1,2,15589.0,0,0,1,33,6,8,826,0,0,7,71,1,10,30000,1,11
2020,202001,1003510,2020001044880,13231.0,2020010035101,140047,1,2,19388.0,0,0,1,47,4,1,100,0,0,6,63,1,10,52000,1,11
2020,202001,1003641,2020001052299,13624.0,2020010036411,250547,1,1,13624.0,2,1,1,34,1,1,100,0,0,10,101,1,10,140000,1,11
2020,202001,1003641,2020001052299,13624.0,2020010036411,250547,1,2,12183.0,2,1,2,34,1,1,100,0,0,10,101,1,10,200000,1,11
2020,202001,1003903,2020001067492,13100.0,2020010039031,190047,1,1,13100.0,0,0,1,35,4,1,100,0,0,6,63,1,10,14500,2,20
2020,202001,1004034,2020001074324,8122.0,2020010040341,320747,1,1,8122.0,0,0,2,59,4,2,200,0,0,6,63,1,10,24000,1,11
2020,202001,1004165,2020001081822,18471.0,2020010041651,30047,1,1,18471.0,1,1,2,25,1,1,100,0,0,10,101,1,10,36000,1,11
2020,202001,1004165,2020001081822,18471.0,2020010041651,30047,1,2,19650.0,1,1,1,26,1,1,100,0,0,6,63,1,10,150000,1,11
2020,202001,1004296,2020001088696,40741.0,2020010042961,310047,1,1,40741.0,2,0,2,39,4,1,100,0,0,6,63,1,10,23400,1,11
2020,202001,1004427,2020001095694,7467.0,2020010044271,80047,1,1,7467.0,1,0,1,44,1,1,100,0,0,10,101,1,10,86000,1,11
2020,202001,1004427,2020001095694,7467.0,2020010044271,80047,1,2,6157.0,1,0,2,45,1,1,100,0,0,6,63,1,10,25000,1,11
2020,202001,1004558,2020001102549,11397.0,2020010045581,320247,1,1,11397.0,0,0,2,29,6,1,100,0,0,10,101,1,10,42900,1,11
2020,202001,1004689,2020001109413,25021.0,2020010046891,240247,1,1,25021.0,0,0,1,26,1,7,700,1,100,6,63,1,10,36400,1,11
2020,202001,1004689,2020001109413,25021.0,2020010046891,240247,1,2,29868.0,0,0,2,28,1,7,700,1,100,6,64,1,10,31200,1,11
2020,202001,1004951,2020001123346,20043.0,2020010049511,290047,1,1,20043.0,2,0,2,36,4,1,100,0,0,7,71,1,10,7500,1,11
2020,202001,1005082,2020001130081,9956.0,2020010050821,250547,1,1,9956.0,1,1,1,34,1,1,100,0,0,10,101,1,10,70000,1,11
2020,202001,1005082,2020001130081,9956.0,2020010050821,250547,1,2,11921.0,1,1,2,35,1,1,100,0,0,11,115,1,10,458000,1,11
2020,202001,1005475,2020010005018,786.0,2020010054751,330248,4,1,786.0,0,0,2,24,6,2,200,0,0,5,50,1,10,3000,1,11
2020,202001,1005868,2020010010953,1179.0,2020010058681,591048,4,1,1179.0,0,0,1,19,6,1,100,0,0,6,65,1,10,5000,1,11
2020,202001,1006392,2020010019176,17554.0,2020010063921,350248,4,1,17554.0,0,0,1,21,6,1,100,0,0,6,63,1,10,21600,2,20
2020,202001,1008619,2020010052600,6157.0,2020010086191,30048,4,1,6157.0,0,0,1,19,6,8,826,1,100,7,71,1,10,4800,1,11
2020,202001,1008750,2020010054822,14279.0,2020010087501,330148,4,1,14279.0,0,0,1,18,6,2,200,0,0,6,63,1,14,15000,1,12
2020,202001,1010060,2020010074573,7729.0,2020010100601,430148,4,1,7729.0,0,0,2,18,6,8,826,4,498,8,81,1,10,5200,1,11
2020,202001,1010191,2020010076421,12707.0,2020010101911,330148,4,1,12707.0,0,0,1,22,6,8,813,0,0,7,71,1,10,12000,2,20
2020,202001,1012287,2020010107504,5764.0,2020010122871,470148,4,1,5764.0,0,0,1,30,6,7,700,1,100,6,63,1,10,5000,1,11
2020,202001,1012680,2020010113485,13755.0,2020010126801,590548,4,1,13755.0,0,0,1,25,6,8,801,0,0,8,81,1,14,24000,1,12
2020,202001,1016348,2020010169798,8777.0,2020010163481,400048,4,1,8777.0,0,0,2,18,6,1,100,1,100,7,71,1,10,6000,1,11
2020,202001,1016479,2020010171999,1441.0,2020010164791,10048,4,1,1441.0,0,0,2,23,6,1,100,0,0,8,81,1,10,6000,1,11
2020,202001,1016741,2020010175939,11004.0,2020010167411,150248,4,1,11004.0,0,0,2,23,6,1,100,0,0,6,63,1,10,6000,1,11
2020,202001,1017658,2020000003023,10349.0,2020010176581,460648,1,1,10349.0,3,0,2,57,1,1,100,1,100,6,63,1,10,88000,1,11
2020,202001,1017658,2020000003023,10349.0,2020010176581,460648,1,2,11397.0,3,0,1,54,1,1,100,1,100,0,2,1,10,90000,1,11
2020,202001,1017658,2020000003023,10349.0,2020010176581,460648,1,5,13100.0,0,0,1,23,6,1,100,4,498,6,65,1,10,60000,1,11
2020,202001,1017789,2020000005460,14410.0,2020010177891,520148,1,1,14410.0,1,0,2,56,1,1,100,0,0,7,71,1,10,25000,1,11
2020,202001,1017789,2020000005460,14410.0,2020010177891,520148,1,3,19126.0,0,0,1,29,4,1,100,0,0,6,63,1,10,26000,1,11
2020,202001,1017920,2020000007738,20698.0,2020010179201,330348,1,1,20698.0,2,0,2,38,3,8,826,1,100,6,63,1,10,89000,1,11
2020,202001,1018182,2020000011527,36418.0,2020010181821,591048,1,1,36418.0,1,0,2,34,6,2,200,0,0,8,81,1,10,47000,1,11
2020,202001,1018444,2020000016668,22663.0,2020010184441,530448,1,1,22663.0,0,0,2,30,6,8,802,0,0,10,101,1,10,0,1,11
2020,202001,1018837,2020000023610,59081.0,2020010188371,590548,1,1,59081.0,1,0,2,47,6,7,700,1,100,6,63,1,10,30000,1,11
2020,202001,1018968,2020000025700,31964.0,2020010189681,680548,1,1,31964.0,1,0,2,30,3,7,700,1,100,2,26,1,10,30000,1,11
2020,202001,1019099,2020000028098,13231.0,2020010190991,60048,1,2,12838.0,3,2,1,27,1,1,100,0,0,6,65,1,10,50000,1,11
2020,202001,1019361,2020000032265,11790.0,2020010193611,530248,1,1,11790.0,2,0,2,49,1,1,100,0,0,10,101,1,10,55000,1,11
2020,202001,1019361,2020000032265,11790.0,2020010193611,530248,1,2,11266.0,2,0,1,52,1,1,100,0,0,7,71,1,10,60000,1,13
2020,202001,1019492,2020000034607,23187.0,2020010194921,380248,1,1,23187.0,1,1,1,26,1,1,100,0,0,8,81,1,10,21000,1,11
2020,202001,1019754,2020000039119,13100.0,2020010197541,380248,1,2,11528.0,2,0,1,39,1,8,826,0,0,6,63,1,10,0,1,11
2020,202001,1019885,2020000041462,19781.0,2020010198851,590748,1,1,19781.0,1,1,1,31,1,1,100,1,100,10,101,1,10,100000,1,11
2020,202001,1020147,2020000046442,11135.0,2020010201471,461648,1,1,11135.0,0,0,2,63,1,1,100,0,0,10,101,1,10,63000,1,11
2020,202001,1020278,2020000048526,6681.0,2020010202781,231148,1,1,6681.0,0,0,1,65,1,1,100,0,0,7,71,1,10,135000,1,11
2020,202001,1020278,2020000048526,6681.0,2020010202781,231148,1,2,6812.0,0,0,2,59,1,1,100,0,0,10,101,1,10,55000,1,11
2020,202001,1020409,2020000051017,14279.0,2020010204091,100048,1,1,14279.0,2,1,2,25,1,8,826,1,100,8,81,1,10,31500,1,11
2020,202001,1020409,2020000051017,14279.0,2020010204091,100048,1,2,15327.0,2,1,1,26,1,8,826,1,100,8,81,1,10,67000,1,11
2020,202001,1020540,2020000053313,34584.0,2020010205401,461248,1,1,34584.0,1,0,1,41,4,8,826,1,100,10,101,1,10,50000,1,11
2020,202001,1020671,2020000055576,4061.0,2020010206711,330448,1,2,7991.0,0,0,1,37,4,1,100,1,100,6,65,1,10,32000,2,20
2020,202001,1020802,2020000057903,17292.0,2020010208021,462448,1,1,17292.0,1,0,1,49,2,1,100,4,420,6,63,1,10,52000,1,11
2020,202001,1020802,2020000057903,17292.0,2020010208021,462448,1,3,17292.0,0,0,2,43,2,1,100,0,0,11,114,1,10,28000,1,11
2020,202001,1021064,2020000062276,9039.0,2020010210641,530548,1,1,9039.0,0,0,2,51,1,1,100,0,0,11,115,1,10,472000,1,11
2020,202001,1021064,2020000062276,9039.0,2020010210641,530548,1,2,9563.0,0,0,1,51,1,1,100,0,0,10,101,1,10,472000,1,11
2020,202001,1021195,2020000064378,12707.0,2020010211951,460748,1,1,12707.0,1,0,1,57,4,2,200,0,0,6,63,1,10,76000,2,20
2020,202001,1021195,2020000064378,12707.0,2020010211951,460748,1,2,29737.0,0,0,1,25,6,2,200,0,0,6,65,1,10,35000,1,11
2020,202001,1021195,2020000064378,12707.0,2020010211951,460748,1,3,22925.0,0,0,2,48,4,2,200,0,0,6,65,1,10,53000,1,11
2020,202001,1021326,2020000066453,12707.0,2020010213261,530948,1,1,12707.0,0,0,2,55,1,1,100,0,0,10,101,1,10,150000,1,11
2020,202001,1021457,2020000068847,13362.0,2020010214571,250948,1,1,13362.0,0,0,1,55,4,1,100,0,0,6,63,1,10,74000,1,11
2020,202001,1021588,2020000070867,6288.0,2020010215881,250248,1,1,6288.0,0,0,2,49,6,1,100,0,0,6,65,1,10,60000,1,11
2020,202001,1021719,2020000073182,49518.0,2020010217191,340048,1,1,49518.0,0,0,2,25,6,2,200,0,0,7,71,1,10,0,1,11
2020,202001,1021850,2020000075395,17816.0,2020010218501,630148,1,3,27772.0,0,0,1,23,6,8,826,1,100,1,17,1,10,17000,1,11
2020,202001,1022112,2020000079749,14279.0,2020010221121,200448,1,2,9956.0,2,0,1,53,1,6,600,0,0,11,115,1,10,472000,1,11
2020,202001,1022243,2020000081917,30654.0,2020010222431,460448,1,1,30654.0,0,0,2,31,6,6,610,0,0,10,101,1,10,64000,1,11
2020,202001,1022374,2020000084179,13362.0,2020010223741,250848,1,1,13362.0,0,0,2,56,6,2,200,0,0,10,101,1,10,35000,1,11
2020,202001,1022374,2020000084179,13362.0,2020010223741,250848,1,4,30785.0,0,0,2,29,6,2,200,0,0,6,64,1,10,42000,1,11
2020,202001,1022374,2020000084179,13362.0,2020010223741,250848,1,5,28296.0,0,0,1,28,6,2,200,0,0,2,26,1,10,15000,1,11
2020,202001,1022505,2020000086754,15589.0,2020010225051,590748,1,1,15589.0,3,0,1,51,1,8,826,1,100,7,71,1,10,80000,1,11
2020,202001,1022505,2020000086754,15589.0,2020010225051,590748,1,4,17816.0,0,0,1,23,6,8,826,1,100,7,71,1,10,40000,1,11
2020,202001,1022505,2020000086754,15589.0,2020010225051,590748,1,5,15720.0,0,0,1,19,6,8,826,1,100,6,63,1,10,25000,1,11
2020,202001,1022636,2020000088798,27903.0,2020010226361,390048,1,1,27903.0,1,1,2,30,1,1,100,0,0,10,101,1,10,40000,1,11
2020,202001,1022636,2020000088798,27903.0,2020010226361,390048,1,2,27641.0,1,1,1,27,1,1,100,0,0,6,63,1,10,5000,1,11
2020,202001,1022898,2020000093732,56199.0,2020010228981,570048,1,1,56199.0,7,1,1,38,1,1,100,0,0,6,63,1,10,54000,1,11
2020,202001,1023029,2020000096331,17423.0,2020010230291,530748,1,1,17423.0,1,0,2,51,1,2,200,0,0,6,65,1,10,68000,1,11
2020,202001,1023029,2020000096331,17423.0,2020010230291,530748,1,2,18864.0,1,0,2,41,1,2,200,0,0,10,101,1,10,44500,2,20
2020,202001,1023160,2020000098707,51614.0,2020010231601,251048,1,1,51614.0,2,0,2,52,1,1,100,0,0,10,101,1,10,600,1,11
2020,202001,1023160,2020000098707,51614.0,2020010231601,251048,1,2,50959.0,2,0,1,52,1,1,100,0,0,10,101,1,10,200000,1,11
2020,202001,1023422,2020000103149,19257.0,2020010234221,210248,1,2,17685.0,0,0,1,57,1,1,100,0,0,6,64,1,10,20000,1,11
2020,202001,1023553,2020000105398,30392.0,2020010235531,462148,1,2,29344.0,0,0,2,57,1,1,100,0,0,6,63,1,10,45000,1,11
2020,202001,1023815,2020000110055,10611.0,2020010238151,251448,1,3,13624.0,0,0,1,35,6,1,100,0,0,10,101,1,10,10000,1,11
2020,202001,1023946,2020000112417,12445.0,2020010239461,110048,1,1,12445.0,0,0,1,55,1,1,100,0,0,6,63,1,10,48000,1,11
2020,202001,1024077,2020000114653,24628.0,2020010240771,231948,1,1,24628.0,3,0,1,44,1,7,700,1,100,6,63,1,10,36500,1,11
2020,202001,1024077,2020000114653,24628.0,2020010240771,231948,1,2,33667.0,3,0,2,40,1,7,700,1,100,10,101,1,10,900,1,11
2020,202001,1024208,2020000116940,32357.0,2020010242081,463548,1,1,32357.0,1,0,1,41,1,8,826,3,300,10,101,1,10,38000,1,11
2020,202001,1024863,2020000128889,19650.0,2020010248631,530148,1,1,19650.0,0,0,1,48,6,1,100,0,0,8,81,1,10,70000,1,11
2020,202001,1024994,2020000131214,15982.0,2020010249941,190248,1,1,15982.0,3,0,1,51,1,6,664,0,0,11,114,1,10,130000,1,11
2020,202001,1025256,2020000135401,8253.0,2020010252561,90048,1,3,10742.0,0,0,1,37,6,1,100,0,0,6,63,1,10,20000,1,11
2020,202001,1025256,2020000135401,8253.0,2020010252561,90048,1,5,10349.0,0,0,2,35,3,1,100,0,0,6,63,1,10,29000,1,11
2020,202001,1025518,2020000139219,17947.0,2020010255181,461648,1,1,17947.0,1,0,1,63,1,6,640,0,0,11,114,1,10,28500,1,11
2020,202001,1025518,2020000139219,17947.0,2020010255181,461648,1,2,21353.0,1,0,2,52,1,6,640,0,0,6,65,1,10,22000,1,11
2020,202001,1025649,2020000141796,44933.0,2020010256491,330548,1,1,44933.0,0,0,1,35,4,8,826,1,100,7,71,1,10,63000,1,11
2020,202001,1026173,2020000150930,7860.0,2020010261731,260048,1,1,7860.0,0,0,1,58,1,1,100,0,0,6,63,1,10,53000,1,11
2020,202001,1026435,2020000155287,19257.0,2020010264351,190448,1,1,19257.0,4,0,2,51,1,1,100,0,0,11,115,1,10,0,1,11
2020,202001,1026435,2020000155287,19257.0,2020010264351,190448,1,2,19519.0,4,0,1,51,1,1,100,0,0,8,81,1,10,0,1,11
2020,202001,1026566,2020000157950,18209.0,2020010265661,590248,1,1,18209.0,1,0,1,44,1,7,700,1,100,0,2,1,10,36600,1,11
2020,202001,1026697,2020000160226,12969.0,2020010266971,140048,1,1,12969.0,0,0,2,52,4,8,802,0,0,10,101,1,10,20000,2,20
2020,202001,1026959,2020000164980,12052.0,2020010269591,550048,1,1,12052.0,1,1,2,20,6,1,100,1,100,6,63,1,10,10000,1,11
2020,202001,1027090,2020000167381,16506.0,2020010270901,420048,1,1,16506.0,2,2,1,27,1,1,100,0,0,6,63,1,10,83000,1,11
